episode,nearest distance for adult,nearest distance for child,nearest distance for elder,time DExc for adult,time DExc for child,time DExc for elder,reward,done_reason,total time steps,total time,path
1.0,2.0284565497960223,0.838785797967351,1.403288463991376,0.0,3.0,9.0,-0.1165487228581572,1.0,181.0,19.909999999999986,21.306696892739748
2.0,1.5272984461385475,1.7222330475378562,1.1978724827701714,0.0,0.0,16.0,8.154578814605163,2.0,288.0,31.679999999999918,34.42584938609181
3.0,0.714449933080209,1.0425921201451251,2.440600537737684,11.0,8.0,0.0,-0.0820594365588665,1.0,251.0,27.609999999999932,29.7275951111004
4.0,1.5883613278314141,1.198320544497224,4.10072822976031,0.0,1.0,0.0,9.669157957914067,2.0,293.0,32.22999999999992,34.85318113468635
5.0,1.766530780688885,0.7245152900320173,1.5653004784209672,0.0,12.0,0.0,8.013197693316453,2.0,301.0,33.1099999999999,34.92336955862423
6.0,3.2946611826764722,1.8726208817539056,1.327647322008129,0.0,0.0,14.0,8.887360659789842,2.0,304.0,33.439999999999905,36.3035242109948
7.0,0.9961390200576902,0.5680228937637911,2.4615486105953357,1.0,22.0,0.0,7.177331680369562,2.0,310.0,34.09999999999991,34.71457329904097
8.0,2.9676742953163298,1.1911208286038053,2.848670638751405,0.0,2.0,0.0,9.7944006449121,2.0,295.0,32.44999999999991,34.91556804799976
9.0,1.9450624085531247,0.48351496009752293,1.7443401303733799,0.0,33.0,0.0,-0.9837888592805979,1.0,285.0,31.34999999999992,33.92618010593462
10.0,1.7982392401839904,2.4548626920088865,1.2919248892955968,0.0,0.0,9.0,9.022066827617879,2.0,295.0,32.44999999999991,35.14253293829797
11.0,1.3181501774501307,0.8782451342848437,2.6713278134907603,0.0,63.0,0.0,3.607036629511258,2.0,373.0,41.029999999999866,34.46165286518566
12.0,2.0789170845985296,0.8312723752451203,1.9698864472895938,0.0,12.0,0.0,8.156909141522686,2.0,282.0,31.01999999999992,33.70521900986853
13.0,2.085353104016404,1.1848563350319974,5.116899922104269,0.0,1.0,0.0,9.451584025159473,2.0,287.0,31.569999999999915,33.933456708774976
14.0,1.5372595430328706,0.5239612026945308,1.8565963459858315,0.0,14.0,0.0,0.9585354053350255,1.0,251.0,27.609999999999935,27.859099910382945
15.0,1.6565392740324472,2.552263416380572,2.3867888915864537,0.0,0.0,0.0,9.845700000000003,2.0,291.0,32.00999999999991,34.31517924576236
16.0,2.237799489689532,2.6197496202343706,2.8994768151620445,0.0,0.0,0.0,9.307710000000004,2.0,296.0,32.55999999999992,35.18121467890271
17.0,1.2751933930641959,2.9324172169374307,1.686384809920449,0.0,0.0,0.0,9.778180000000003,2.0,304.0,33.43999999999991,36.25987076017684
18.0,2.853888723692157,2.7445711968611435,2.048012618224157,0.0,0.0,0.0,9.702180000000002,2.0,286.0,31.459999999999916,34.098386976058606
19.0,1.6388244295449435,1.4348923288911701,1.5107964281509532,0.0,0.0,0.0,9.953560000000003,2.0,291.0,32.00999999999992,34.59077000812656
22.0,1.2740587753696337,1.7202319522144645,1.6117026781331107,0.0,0.0,0.0,9.664919999999999,2.0,303.0,33.329999999999906,35.83769914093478
23.0,3.0610411139241975,1.7837964335655347,1.3601985309566433,0.0,0.0,6.0,8.944168381717262,2.0,289.0,31.78999999999992,34.423508071366456
24.0,1.813289476533158,0.9305538698532829,2.8880332686820425,0.0,10.0,0.0,8.740533562466666,2.0,297.0,32.66999999999992,34.225958459607654
25.0,1.0764827396507752,2.203106166088773,1.8038633796761836,0.0,0.0,0.0,9.582580000000002,2.0,281.0,30.90999999999992,33.37199429703319
26.0,1.6227826164558838,0.6840201637161752,1.8020626790565617,0.0,52.0,0.0,4.014121200038514,2.0,337.0,37.06999999999989,35.76181266752028
27.0,1.4063126949837303,1.7043695096341143,1.8078879157543672,0.0,0.0,0.0,10.033300000000002,2.0,297.0,32.669999999999916,34.27606319650668
28.0,1.374265953964522,3.832726946009498,3.350588280046594,0.0,0.0,0.0,9.93579,2.0,314.0,34.539999999999914,37.15228093078749
29.0,3.201398849957295,1.196617088726959,4.022338355321929,0.0,1.0,0.0,9.664564154391515,2.0,290.0,31.899999999999917,34.646239651942906
30.0,2.0061872656251247,1.7703692404876552,1.1460870257700668,0.0,0.0,10.0,9.041001306184782,2.0,293.0,32.22999999999991,34.983405030994895
31.0,3.2226378736253554,1.5712607037288029,2.2778631063029886,0.0,0.0,0.0,9.939390000000005,2.0,286.0,31.459999999999916,34.186724004358695
33.0,1.7874180982283254,1.4228303271494884,0.8430742778488224,0.0,0.0,19.0,8.362836911391417,2.0,318.0,34.9799999999999,37.832752627317205
34.0,0.9633339689413454,1.2724558751310233,0.7887034460607619,3.0,0.0,16.0,8.036289556154284,2.0,307.0,33.76999999999991,35.644976404726016
36.0,1.71153918935128,1.720815340037587,3.0589295072611957,0.0,0.0,0.0,9.64262,2.0,291.0,32.00999999999992,34.231642209967816
37.0,2.0305290397961713,0.9477471332152222,0.829602380683656,0.0,13.0,19.0,7.043762218383035,2.0,299.0,32.88999999999991,35.208218819143845
38.0,2.011991804932647,2.1261407037469864,2.0959448914396512,0.0,0.0,0.0,9.627140000000004,2.0,294.0,32.339999999999904,34.79455331247738
39.0,1.0608193146814175,0.7750424917177221,1.7829652355007877,0.0,12.0,0.0,8.049743829290097,2.0,285.0,31.349999999999927,33.94851802360349
40.0,2.9352605900692366,1.8481033578168258,0.7251650933417879,0.0,0.0,12.0,7.851797785134499,2.0,284.0,31.23999999999992,33.98928931312306
41.0,1.791142390323455,0.7069116693364726,0.7918610251444722,0.0,11.0,72.0,-5.082771077745529,1.0,284.0,31.239999999999927,29.606466181298902
42.0,2.1273969176498686,1.6462235249496173,1.6250422787195238,0.0,0.0,0.0,9.358680000000003,2.0,288.0,31.679999999999914,34.37156164388712
43.0,1.8513319406581878,2.0479432643291156,2.5884297154808924,0.0,0.0,0.0,10.222610000000003,2.0,306.0,33.659999999999904,36.5709027839063
44.0,2.8651323099107673,2.7457646498959067,4.880843353332395,0.0,0.0,0.0,9.81333,2.0,287.0,31.569999999999922,34.29383205830767
45.0,1.1237240656382577,0.7271734681541074,0.7201231270756017,0.0,4.0,15.0,6.776899247610669,2.0,285.0,31.349999999999916,33.755734543069465
46.0,3.519743120024452,1.7655237072443786,4.047850632538233,0.0,0.0,0.0,9.468310000000002,2.0,283.0,31.129999999999917,33.8305599695399
47.0,1.255634239550097,1.392628394226812,2.060728403744947,0.0,0.0,0.0,9.072430000000002,2.0,284.0,31.239999999999924,33.943775561484934
48.0,3.021264328792087,2.8927575929730778,0.8590226370390325,0.0,0.0,34.0,6.550542903349244,2.0,284.0,31.23999999999992,33.66825380457641
49.0,1.398544520322971,1.1159131638137458,2.9301254829335748,0.0,14.0,0.0,8.89497070265013,2.0,305.0,33.549999999999905,35.62235235451641
50.0,2.050421435409129,0.750978110937862,1.7369360643600709,0.0,11.0,0.0,8.664982741383266,2.0,289.0,31.789999999999907,34.54682879788344
51.0,1.56993792015196,1.3382982127109784,2.5343101248437714,0.0,0.0,0.0,9.84798,2.0,303.0,33.32999999999991,36.09580430817003
52.0,2.7687172181363535,1.9764132662635445,2.2858649700887086,0.0,0.0,0.0,9.655390000000002,2.0,282.0,31.019999999999918,33.60488755757986
53.0,3.9703414424574492,0.6712607624996952,3.8643118582000167,0.0,6.0,0.0,1.5162198003899272,1.0,232.0,25.51999999999995,27.317583646455095
54.0,0.6917523273196615,0.7597924601277337,1.4882778987654322,3.0,14.0,1.0,8.462422056764245,2.0,295.0,32.44999999999991,34.65678864436879
55.0,2.1340166147654616,1.6531630762373712,1.4938688994893539,0.0,0.0,1.0,9.480592338787677,2.0,283.0,31.129999999999914,33.709835730533214
56.0,1.6014368376145784,2.357976963905336,1.0764196076789214,0.0,0.0,17.0,8.316636222331283,2.0,295.0,32.4499999999999,35.178299603747135
57.0,1.1071241475829525,1.760265084555681,1.7540313518161192,0.0,0.0,0.0,9.428560000000003,2.0,282.0,31.019999999999925,33.483074925075435
58.0,1.276102032213624,1.436832899685255,1.7042689878741983,0.0,0.0,0.0,9.817380000000004,2.0,288.0,31.679999999999918,34.13287816171402
59.0,1.2068805452034919,1.0260403108941298,0.8040577385107422,0.0,6.0,4.0,9.10579696785159,2.0,304.0,33.439999999999905,36.154002519153735
60.0,1.3163914711436737,1.2904017358646311,1.3561900319386084,0.0,0.0,11.0,9.06602646370089,2.0,299.0,32.88999999999991,35.34215928062156
61.0,1.9597996557686834,1.1308774492076121,0.7161498607667812,0.0,5.0,12.0,7.5793547982431155,2.0,280.0,30.79999999999993,33.473067118538005
62.0,1.9734076764069417,2.8398962133085015,2.880548044808513,0.0,0.0,0.0,9.585950000000004,2.0,283.0,31.129999999999917,33.8311187316713
63.0,1.1662877181706017,3.6456896843639828,2.095106006073964,0.0,0.0,0.0,9.354400000000002,2.0,285.0,31.349999999999916,34.05935783787233
64.0,1.1354353738670433,2.450807955315312,1.635400824772479,0.0,0.0,0.0,10.392659999999998,2.0,323.0,35.529999999999895,37.861121416544705
65.0,1.2066223875126822,1.2807503452382774,1.6339772880363297,0.0,0.0,0.0,9.590220000000004,2.0,286.0,31.45999999999992,34.14687125832937
66.0,0.9941191450321573,0.7893751479871328,1.7254941172726157,4.0,47.0,0.0,5.115859628510169,2.0,348.0,38.279999999999895,36.28221690239895
68.0,0.7823036993986058,4.831165061974804,4.781643122698055,4.0,0.0,0.0,-2.911801775215296,1.0,52.0,5.720000000000002,5.7937635568323955
69.0,1.6103844370530418,1.647860458557241,1.6451993819011836,0.0,0.0,0.0,9.728510000000004,2.0,282.0,31.019999999999918,33.231049090677296
70.0,1.2404353050002408,0.8112132911772407,1.7966645136028585,0.0,18.0,0.0,8.049409737541831,2.0,317.0,34.869999999999905,36.56233731158637
71.0,1.425534631222279,2.7121539433270567,2.6424350023771783,0.0,0.0,0.0,10.135710000000003,2.0,302.0,33.21999999999991,35.57224880750156
72.0,0.8238308994770114,3.1347987949189577,3.116745593689636,6.0,0.0,0.0,0.9598916353720526,1.0,211.0,23.20999999999996,24.921656297216078
73.0,1.0036660975320515,1.235826283499884,2.2666078305578514,0.0,0.0,0.0,9.82418,2.0,304.0,33.43999999999991,35.78508114086077
74.0,1.3649743623398964,1.8086758270214305,2.06931211184587,0.0,0.0,0.0,9.891850000000002,2.0,285.0,31.349999999999913,34.04229364077087
75.0,1.551616250109074,1.0951129048647652,1.1206965764030903,0.0,5.0,16.0,7.928178738544821,2.0,298.0,32.779999999999916,35.57839539418232
76.0,1.7255028876319662,1.0222736524329583,2.1396240786871497,0.0,10.0,0.0,9.20795216104987,2.0,297.0,32.66999999999991,35.29648748553958
77.0,2.8445239570866994,2.5514646462811403,2.211313764058542,0.0,0.0,0.0,9.722260000000004,2.0,291.0,32.00999999999993,34.890076961760585
78.0,1.72236649589331,0.7421888627812475,1.1597585711586624,0.0,9.0,15.0,7.682345210944123,2.0,308.0,33.8799999999999,36.429531803168246
79.0,1.9397178035012208,2.091508918593431,1.3233053191156796,0.0,0.0,2.0,9.394088585894913,2.0,291.0,32.00999999999992,34.43047454063257
80.0,0.6458871928710929,0.9683231464289371,2.2119968845854623,4.0,18.0,0.0,7.9363093313892,2.0,294.0,32.33999999999991,33.9789692295334
81.0,1.834269795525643,1.9649426116373188,3.7064997939272653,0.0,0.0,0.0,9.787000000000003,2.0,296.0,32.55999999999992,35.27336791704276
82.0,1.558950325739017,1.4494671691435403,2.0763621864668513,0.0,0.0,0.0,9.901230000000004,2.0,316.0,34.759999999999906,35.92776096000719
83.0,1.8407891267767138,2.779999556075191,2.2687122684444927,0.0,0.0,0.0,9.373060000000002,2.0,280.0,30.799999999999926,33.395278912736124
84.0,2.249039635070979,2.701121214063652,1.2585395356322957,0.0,0.0,9.0,9.112761834710607,2.0,292.0,32.11999999999992,34.48229262451054
86.0,1.8540470975190118,0.6717584226062052,1.7007556167381557,0.0,12.0,0.0,7.741325990060972,2.0,291.0,32.00999999999993,34.75644693829458
87.0,1.6461657132540182,2.0151649862654666,3.684723918247453,0.0,0.0,0.0,9.857540000000002,2.0,291.0,32.00999999999992,34.436948264997575
88.0,1.7944189602810734,1.7913713797709718,1.3164463681282095,0.0,0.0,17.0,8.499602912095797,2.0,305.0,33.549999999999905,36.14807690697457
89.0,1.9334887370222722,3.662148253879488,2.3929890926829342,0.0,0.0,0.0,9.550670000000004,2.0,282.0,31.01999999999992,33.69527862407858
90.0,1.0901727466317188,0.9854975377857806,1.4261719864227793,0.0,9.0,4.0,8.619710685199877,2.0,297.0,32.66999999999991,35.48796321779198
91.0,1.719531500489579,1.192070205893368,1.1116665838872217,0.0,1.0,15.0,8.264023388981276,2.0,287.0,31.569999999999915,33.797126950479644
92.0,1.5164091149717873,1.1215073759144947,0.6674499373626009,0.0,7.0,17.0,7.128234027768634,2.0,307.0,33.769999999999904,36.22302777416322
93.0,1.1525464644548862,3.6975977327863836,1.4227752154649878,0.0,0.0,1.0,9.827613480982428,2.0,296.0,32.55999999999991,35.38601308020761
94.0,0.9953425845921486,0.6879895917682588,3.6279072724588164,1.0,7.0,0.0,1.0708668046073173,1.0,227.0,24.969999999999942,25.909422491258255
95.0,1.7569885367890778,1.9100797646779077,1.5796980250687438,0.0,0.0,0.0,10.376760000000004,2.0,318.0,34.9799999999999,37.67567856539445
96.0,2.0435589014392814,1.2383967895364447,1.5354943270026884,0.0,0.0,0.0,9.616220000000002,2.0,297.0,32.669999999999916,35.33399350979621
97.0,0.8622999043212779,0.6151485730860609,2.22575771545434,3.0,12.0,0.0,7.656296789930374,2.0,285.0,31.349999999999916,34.06420207059158
98.0,0.9765463818730362,3.1792696650975345,2.570475057188051,4.0,0.0,0.0,9.49175892705453,2.0,288.0,31.679999999999914,34.41598948091191
100.0,2.2358418723888542,3.1805006305036487,1.0279086608630708,0.0,0.0,13.0,8.727405877052645,2.0,291.0,32.00999999999992,34.71496053923179
101.0,1.0844618186620534,1.7191575839451214,3.5361387028755478,0.0,0.0,0.0,9.91619,2.0,292.0,32.11999999999991,34.517203130245306
102.0,1.4681844828248758,1.7310365137483554,2.1825756233129483,0.0,0.0,0.0,9.353260000000002,2.0,285.0,31.34999999999992,33.94424307686592
103.0,0.8489635869979587,1.8510749504212962,1.0987618517264235,13.0,0.0,11.0,7.440327993485873,2.0,298.0,32.77999999999991,34.06745025071423
104.0,2.3220015379292285,0.8185408431983269,2.3603448588061235,0.0,19.0,0.0,7.451146758176302,2.0,284.0,31.23999999999991,33.69883940677888
105.0,1.8585472471426285,0.5479945712333497,0.9604633929735015,0.0,16.0,16.0,5.4915069154545995,2.0,304.0,33.4399999999999,36.02788134665718
106.0,1.2336919978525032,1.670129339806843,1.9094005094050892,0.0,0.0,0.0,9.506060000000002,2.0,284.0,31.239999999999913,33.82339599862771
107.0,0.9019672374161448,0.777183414903333,2.21500412791495,6.0,16.0,0.0,7.775574547961368,2.0,312.0,34.31999999999991,36.297758632679695
108.0,1.0862370160983916,1.9481640184944538,2.0667042630538144,0.0,0.0,0.0,9.61599,2.0,287.0,31.569999999999908,34.279983306841046
109.0,1.335782323132117,0.981366242933395,1.7323935813281806,0.0,16.0,0.0,8.583862591290654,2.0,307.0,33.769999999999904,36.42227215532765
110.0,2.4717346959376103,2.5559731766299154,4.527387215982387,0.0,0.0,0.0,9.614760000000002,2.0,290.0,31.899999999999924,34.56041730974071
111.0,2.3079225165046515,1.3233506456772115,1.3077199102044705,0.0,0.0,17.0,8.321510699568528,2.0,287.0,31.56999999999992,34.29063577494703
112.0,2.120255727395826,2.0353694667337385,1.051551059347006,0.0,0.0,20.0,7.633972927540894,2.0,290.0,31.899999999999917,34.56803833674862
113.0,1.4541136068352938,1.169409445817413,2.1708865276798344,0.0,2.0,0.0,10.302229795927145,2.0,336.0,36.95999999999989,39.708550401147434
114.0,2.2358890321041733,1.7683664196025504,3.2859111361258764,0.0,0.0,0.0,9.833330000000004,2.0,292.0,32.11999999999992,34.89241602142501
115.0,2.124106820005332,2.3253998424927995,1.2778405852878867,0.0,0.0,9.0,9.13322766709291,2.0,288.0,31.679999999999918,34.435783556588575
116.0,1.603701369878159,1.8669349028825857,1.2992625748805695,0.0,0.0,2.0,8.963323721978641,2.0,282.0,31.01999999999993,33.712370956962296
117.0,1.3935891240573042,1.2088303665100801,1.9304422285598157,0.0,0.0,0.0,10.387750000000002,2.0,302.0,33.21999999999991,35.997761269158765
118.0,0.7212783970319047,1.2272890058942487,2.135221719673094,18.0,0.0,0.0,7.184447232212706,2.0,300.0,32.99999999999991,34.627731654134394
119.0,2.273759679402432,1.2685960381655523,1.930754487394549,0.0,0.0,0.0,9.815340000000003,2.0,292.0,32.11999999999991,34.90734261089018
120.0,2.8796248763420906,2.610079493794603,1.3516610970013625,0.0,0.0,1.0,9.770254181487001,2.0,288.0,31.679999999999918,34.32520880126572
122.0,1.5666267577394672,0.8988082163558496,1.7394812199379535,0.0,9.0,0.0,8.358913492953345,2.0,289.0,31.789999999999917,34.54389166261049
123.0,0.941748946092035,1.4797287960448975,2.0594187678257043,8.0,0.0,0.0,8.837474065674893,2.0,288.0,31.67999999999992,34.18749355479948
125.0,1.2151345630712849,1.5475579441934035,1.642800444139399,0.0,0.0,0.0,9.31988,2.0,289.0,31.789999999999914,34.416245992855195
126.0,1.8204953098703487,1.4116402335531835,3.9587445720351853,0.0,0.0,0.0,9.57226,2.0,299.0,32.88999999999991,35.091142010769616
127.0,2.0437866109530134,1.5124159855234125,2.098130318447026,0.0,0.0,0.0,9.689380000000005,2.0,286.0,31.459999999999923,34.084752930487305
128.0,2.620002215395582,0.7853966781323123,1.4221464975977542,0.0,23.0,9.0,7.018397194052022,2.0,308.0,33.87999999999991,36.81512859850977
129.0,1.513645127158071,0.8325429413168358,3.5619252281513836,0.0,30.0,0.0,6.592213542078385,2.0,338.0,37.179999999999886,35.817255673665194
130.0,1.253797179171848,0.8408993565593156,1.3717485243084542,0.0,24.0,2.0,7.2463105562904815,2.0,310.0,34.0999999999999,36.62014059314996
131.0,1.537852027197944,2.0004711031638363,1.6367250858049687,0.0,0.0,0.0,9.660690000000004,2.0,287.0,31.56999999999992,34.17302961026818
132.0,2.4382430938740214,3.414638381695462,3.583023885312735,0.0,0.0,0.0,9.683840000000004,2.0,278.0,30.579999999999917,33.22102362065834
134.0,1.11620448888834,0.8875863416548164,3.7311568768222303,0.0,8.0,0.0,9.102734956831014,2.0,303.0,33.32999999999991,36.12889213246462
135.0,1.6204372694284754,2.2446895306288375,2.907716829219525,0.0,0.0,0.0,9.225320000000002,2.0,288.0,31.67999999999993,34.4091082549253
136.0,1.00131430569003,1.3486825530024007,4.111895940023988,0.0,0.0,0.0,9.725810000000001,2.0,296.0,32.55999999999992,35.03515143484867
137.0,0.9164630075281297,1.260337696584412,1.7380098537772257,4.0,0.0,0.0,9.855393765599251,2.0,321.0,35.30999999999989,34.423887988561205
138.0,2.7776288349464284,1.1643650218136183,1.6679698782369499,0.0,2.0,0.0,9.409478853256468,2.0,288.0,31.679999999999918,34.16135945888233
139.0,1.2205746669060378,2.189573690805841,1.0192375997823426,0.0,0.0,15.0,8.312903575267267,2.0,305.0,33.54999999999992,35.57281239121994
140.0,2.5741783090783974,1.4833215716187869,2.054446222430404,0.0,0.0,0.0,9.631270000000004,2.0,283.0,31.129999999999917,33.83319444687399
141.0,0.8702170849239836,1.4435359081299017,1.6851268502820869,8.0,0.0,0.0,9.186405059893088,2.0,318.0,34.9799999999999,35.98432540397631
142.0,1.8922996774578156,0.8600611880382398,1.5827788528213598,0.0,9.0,0.0,9.26349072369342,2.0,316.0,34.759999999999906,36.3641032510502
